ID_DATA;ID_PRODUTO;ID_AGENCIA;ID_CLIENTE;SALDO_DEVEDOR_FINAL;VALOR_VENCIDO_TOTAL;DIAS_EM_ATRASO
2025-04-03 00:00:00;PRC006;AG005NE;CL004876;21296,1;12109,63;166
2025-04-06 00:00:00;PRC001;AG005NE;CL002141;19225,88;1633,35;165
2025-04-14 00:00:00;PRC004;AG003MG;CL001456;25729,19;849,4;73
2025-04-09 00:00:00;PRC002;AG001SP;CL001214;21432,03;2525,42;50
2025-04-22 00:00:00;PRC006;AG002RJ;CL004988;43273,15;9979,42;9
2025-04-23 00:00:00;PRC008;AG003MG;CL000341;43005,21;17885,3;148
2025-04-09 00:00:00;PRC001;AG002RJ;CL004913;25021,65;11087,13;17
2025-04-30 00:00:00;PRC005;AG005NE;CL003113;29982,39;11062,24;109
2025-04-26 00:00:00;PRC006;AG005NE;CL001518;29552,61;7680,85;169
2025-04-23 00:00:00;PRC003;AG004SUL;CL002175;23529,32;19776,71;25
2025-04-14 00:00:00;PRC001;AG003MG;CL003630;1512,73;4514,55;24
2025-04-22 00:00:00;PRC006;AG004SUL;CL004097;14123,8;9600,95;22
2025-04-09 00:00:00;PRC003;AG003MG;CL003240;35676,7;2760,31;56
2025-04-03 00:00:00;PRC008;AG003MG;CL003692;673,47;1620,77;179
2025-04-20 00:00:00;PRC005;AG003MG;CL004680;5682,84;8094,5;30
2025-04-25 00:00:00;PRC004;AG004SUL;CL003761;3924,13;2391,24;124
2025-04-29 00:00:00;PRC006;AG003MG;CL001876;43644,53;11452,86;29
2025-04-19 00:00:00;PRC003;AG003MG;CL003745;40485,29;8518,75;137
2025-04-07 00:00:00;PRC003;AG004SUL;CL003809;45187,57;9841,09;174
2025-04-21 00:00:00;PRC003;AG001SP;CL003450;41460,68;4650,83;39
2025-04-27 00:00:00;PRC002;AG004SUL;CL001997;14867,55;16648,34;64
2025-04-09 00:00:00;PRC007;AG004SUL;CL004306;20613,57;9483,29;23
2025-04-03 00:00:00;PRC005;AG002RJ;CL003156;21537,47;18650,89;17
2025-04-05 00:00:00;PRC001;AG005NE;CL002715;43162,32;5435,73;111
2025-04-09 00:00:00;PRC002;AG005NE;CL004725;26641,27;7983,34;4
2025-04-26 00:00:00;PRC004;AG004SUL;CL003586;39492,67;11971,9;153
2025-04-14 00:00:00;PRC006;AG002RJ;CL002283;31768,5;18154,71;122
2025-04-24 00:00:00;PRC005;AG002RJ;CL001999;6008,91;14008,64;129
2025-04-14 00:00:00;PRC001;AG004SUL;CL001820;37494,58;19503,6;134
2025-04-09 00:00:00;PRC001;AG004SUL;CL000375;43586,27;18612,85;167
2025-04-25 00:00:00;PRC003;AG003MG;CL002071;22010,87;1222,09;105
2025-04-02 00:00:00;PRC006;AG003MG;CL002042;25663,01;2126,75;6
2025-04-08 00:00:00;PRC002;AG002RJ;CL001142;5802,86;2282,8;39
2025-04-11 00:00:00;PRC004;AG003MG;CL000914;34894,04;3610,36;150
2025-04-18 00:00:00;PRC003;AG002RJ;CL003547;10251,48;17363,39;103
2025-04-13 00:00:00;PRC007;AG005NE;CL004913;14346,89;3250,76;158
2025-04-19 00:00:00;PRC001;AG005NE;CL001830;25577,03;761,73;105
2025-04-26 00:00:00;PRC007;AG001SP;CL000576;41047,88;12399,37;152
2025-04-04 00:00:00;PRC005;AG004SUL;CL000930;20287,98;13963,97;43
2025-04-09 00:00:00;PRC008;AG001SP;CL003700;767,05;839,28;89
2025-04-24 00:00:00;PRC001;AG005NE;CL001901;10477,02;5909,36;68
2025-04-16 00:00:00;PRC007;AG004SUL;CL001400;24015,08;13567,84;55
2025-04-30 00:00:00;PRC001;AG005NE;CL003651;42411,6;3441,72;76
2025-04-02 00:00:00;PRC007;AG005NE;CL004459;22578,88;17398,76;108
2025-04-27 00:00:00;PRC008;AG004SUL;CL001842;11654,27;10473,27;77
2025-04-06 00:00:00;PRC005;AG004SUL;CL002417;17562,25;13569,82;73
2025-04-28 00:00:00;PRC001;AG004SUL;CL004173;19023,4;19754,99;120
2025-04-27 00:00:00;PRC008;AG005NE;CL002157;18724,73;12066,68;142
2025-04-03 00:00:00;PRC002;AG001SP;CL003237;29092,65;209,87;139
2025-04-04 00:00:00;PRC003;AG005NE;CL000947;829,95;258,14;97
2025-04-10 00:00:00;PRC006;AG001SP;CL004858;33157,95;12207,55;60
2025-04-11 00:00:00;PRC008;AG004SUL;CL002990;19598,68;2329,18;145
2025-04-10 00:00:00;PRC005;AG004SUL;CL000139;21714,84;15042,57;120
2025-04-06 00:00:00;PRC003;AG004SUL;CL003457;37937,54;8823,01;168
2025-04-11 00:00:00;PRC005;AG004SUL;CL001308;6769,16;286,62;111
2025-04-05 00:00:00;PRC003;AG004SUL;CL001846;26483,35;12506,6;150
2025-04-03 00:00:00;PRC005;AG003MG;CL001511;38861,85;17096,12;48
2025-04-25 00:00:00;PRC008;AG001SP;CL000977;23129,99;17671,29;158
2025-04-15 00:00:00;PRC008;AG005NE;CL001208;49166,95;5412,4;110
2025-04-24 00:00:00;PRC007;AG003MG;CL000883;37417,14;146,68;50
2025-04-30 00:00:00;PRC004;AG003MG;CL004762;10939,82;11065,81;97
2025-04-11 00:00:00;PRC001;AG002RJ;CL004678;20820,52;4036,84;79
2025-04-09 00:00:00;PRC006;AG001SP;CL001611;41233,91;2270,81;142
2025-04-06 00:00:00;PRC004;AG001SP;CL002455;42920,21;15556,22;157
2025-04-23 00:00:00;PRC007;AG005NE;CL002809;36837,82;6607,83;123
2025-04-09 00:00:00;PRC006;AG003MG;CL003803;4806,94;9031,31;54
2025-04-15 00:00:00;PRC001;AG001SP;CL004178;37425,44;18738,56;55
2025-04-23 00:00:00;PRC004;AG005NE;CL003823;48366,45;15135,16;158
2025-04-22 00:00:00;PRC006;AG002RJ;CL000365;46685,2;1182,12;150
2025-04-10 00:00:00;PRC006;AG005NE;CL001864;23344,71;18561,04;148
2025-04-21 00:00:00;PRC008;AG005NE;CL002335;4103,09;13059,46;163
2025-04-27 00:00:00;PRC005;AG002RJ;CL001138;885,57;444,37;51
2025-04-09 00:00:00;PRC007;AG003MG;CL004118;45838,5;828,56;108
2025-04-19 00:00:00;PRC002;AG002RJ;CL002000;19590,62;4155,67;9
2025-04-19 00:00:00;PRC003;AG004SUL;CL001573;47465,11;5453,01;57
2025-04-18 00:00:00;PRC002;AG005NE;CL004643;3583,05;13515,23;140
2025-04-01 00:00:00;PRC003;AG005NE;CL002242;27778,92;12372,21;77
2025-04-15 00:00:00;PRC005;AG002RJ;CL000910;1345,81;8181,7;128
2025-04-02 00:00:00;PRC007;AG005NE;CL003757;22798,13;14617,59;91
2025-04-23 00:00:00;PRC001;AG005NE;CL002016;34316,46;14014,51;126
2025-04-27 00:00:00;PRC003;AG005NE;CL003645;31987,7;18773,3;55
2025-04-28 00:00:00;PRC002;AG005NE;CL002556;4835,93;16549,97;17
2025-04-27 00:00:00;PRC005;AG003MG;CL002781;29879,14;10263,5;20
2025-04-28 00:00:00;PRC005;AG005NE;CL003879;48811,73;8810,78;66
2025-04-12 00:00:00;PRC005;AG005NE;CL001305;10107,59;6380,9;108
2025-04-27 00:00:00;PRC003;AG001SP;CL000183;34591,47;18160,3;111
2025-04-02 00:00:00;PRC003;AG001SP;CL000660;47044,59;6373,79;86
2025-04-11 00:00:00;PRC003;AG001SP;CL002308;19858,48;618,62;117
2025-04-25 00:00:00;PRC001;AG002RJ;CL001885;23800,05;2433,91;174
2025-04-19 00:00:00;PRC008;AG005NE;CL003415;26541,07;12232,93;18
2025-04-29 00:00:00;PRC007;AG005NE;CL002438;8384,49;5114,87;68
2025-04-28 00:00:00;PRC008;AG001SP;CL000668;534,44;3292,41;116
2025-04-08 00:00:00;PRC005;AG005NE;CL002672;48771,13;14461,43;50
2025-04-15 00:00:00;PRC004;AG004SUL;CL003493;8588,76;15453,42;151
2025-04-09 00:00:00;PRC005;AG005NE;CL002449;44922,08;14297,99;13
2025-04-05 00:00:00;PRC005;AG003MG;CL003801;5019,29;7749,03;11
2025-04-12 00:00:00;PRC006;AG004SUL;CL003797;35363,11;6176,05;29
2025-04-20 00:00:00;PRC008;AG001SP;CL004889;8794,75;17718,28;14
2025-04-23 00:00:00;PRC001;AG002RJ;CL002858;19845,83;4167,99;26
2025-04-02 00:00:00;PRC003;AG004SUL;CL001024;18254,1;6394,86;147
2025-04-05 00:00:00;PRC008;AG004SUL;CL001379;9617,23;1142,34;64
2025-04-28 00:00:00;PRC001;AG001SP;CL000227;49589,47;18064,47;128
2025-04-22 00:00:00;PRC005;AG005NE;CL004425;26185,73;18633,96;145
2025-04-13 00:00:00;PRC007;AG002RJ;CL001879;40005,92;3027,42;176
2025-04-08 00:00:00;PRC005;AG003MG;CL000162;20865,65;1089,32;71
2025-04-01 00:00:00;PRC007;AG002RJ;CL000940;40911,03;12640,38;163
2025-04-16 00:00:00;PRC008;AG004SUL;CL001462;43493,34;4131,62;178
2025-04-25 00:00:00;PRC006;AG004SUL;CL003842;39303,59;18064,96;54
2025-04-21 00:00:00;PRC003;AG005NE;CL002006;12714,64;5348,31;67
2025-04-05 00:00:00;PRC001;AG002RJ;CL000387;16940,27;11999,36;134
2025-04-28 00:00:00;PRC008;AG005NE;CL002159;36500,24;9712,94;94
2025-04-14 00:00:00;PRC008;AG002RJ;CL003254;1359,34;15701,67;107
2025-04-06 00:00:00;PRC003;AG005NE;CL004267;26145,45;1950,15;101
2025-04-03 00:00:00;PRC008;AG003MG;CL000740;29487,76;17066,58;123
2025-04-02 00:00:00;PRC008;AG004SUL;CL003228;13341,97;1273,7;16
2025-04-04 00:00:00;PRC001;AG003MG;CL002567;46765,09;6142,91;2
2025-04-17 00:00:00;PRC004;AG003MG;CL002804;18852,67;17193,59;85
2025-04-23 00:00:00;PRC003;AG002RJ;CL002208;23469,68;11556,56;12
2025-04-09 00:00:00;PRC002;AG004SUL;CL004427;38700,28;6157,48;119
2025-04-19 00:00:00;PRC003;AG003MG;CL000195;37711,33;14112,71;68
2025-04-25 00:00:00;PRC005;AG002RJ;CL002205;23337,56;6084,84;23
2025-04-21 00:00:00;PRC005;AG004SUL;CL001103;9538,04;6126,02;2
2025-04-17 00:00:00;PRC001;AG002RJ;CL000516;34811,67;1418,32;100
2025-04-25 00:00:00;PRC007;AG005NE;CL003717;2870,7;4661,46;53
2025-04-29 00:00:00;PRC003;AG005NE;CL002656;32610,63;12592,57;55
2025-04-19 00:00:00;PRC007;AG004SUL;CL003432;16677,06;665,36;76
2025-04-21 00:00:00;PRC007;AG002RJ;CL001995;2170,81;8317,23;65
2025-04-21 00:00:00;PRC005;AG003MG;CL000491;31891,03;1262,6;51
2025-04-21 00:00:00;PRC003;AG004SUL;CL003174;32703,84;9480,13;170
2025-04-23 00:00:00;PRC008;AG001SP;CL001724;14853,16;17383,5;110
2025-04-11 00:00:00;PRC006;AG004SUL;CL000159;25365,88;8214,18;139
2025-04-19 00:00:00;PRC003;AG005NE;CL002053;33937,88;2747,23;12
2025-04-22 00:00:00;PRC005;AG001SP;CL003810;7198,54;6231,43;96
2025-04-04 00:00:00;PRC007;AG004SUL;CL003645;42491,76;5192,07;39
2025-04-04 00:00:00;PRC003;AG001SP;CL002646;27096,04;11415,23;127
2025-04-05 00:00:00;PRC004;AG004SUL;CL002350;49243,8;9574,1;172
2025-04-28 00:00:00;PRC008;AG002RJ;CL003564;32411,07;1460,07;74
2025-04-23 00:00:00;PRC001;AG002RJ;CL001606;13724,73;14880,57;70
2025-04-04 00:00:00;PRC001;AG003MG;CL003753;8941,91;14220,02;65
2025-04-28 00:00:00;PRC008;AG003MG;CL000886;35884,32;12493,28;38
2025-04-23 00:00:00;PRC001;AG003MG;CL000883;14824,11;13730,28;69
2025-04-10 00:00:00;PRC005;AG004SUL;CL002410;5934,48;5588,91;92
2025-04-11 00:00:00;PRC007;AG001SP;CL003620;43663,67;19837,78;63
2025-04-04 00:00:00;PRC006;AG004SUL;CL004968;12771,49;4478,49;81
2025-04-05 00:00:00;PRC008;AG002RJ;CL002370;39021,42;7265,46;86
2025-04-27 00:00:00;PRC006;AG001SP;CL002661;29295,41;10740,83;97
2025-04-30 00:00:00;PRC005;AG005NE;CL002937;11391,14;16799,96;155
2025-04-03 00:00:00;PRC005;AG002RJ;CL002177;28106,66;6525,64;147
2025-04-15 00:00:00;PRC008;AG002RJ;CL002653;39699,18;854,79;93
2025-04-14 00:00:00;PRC008;AG003MG;CL000693;7999,36;17568,32;92
2025-04-07 00:00:00;PRC001;AG001SP;CL002162;41746,09;11844,43;3
2025-04-14 00:00:00;PRC006;AG004SUL;CL004201;28865,97;8224,08;10
2025-04-14 00:00:00;PRC004;AG002RJ;CL001914;38117,99;13267,25;96
2025-04-21 00:00:00;PRC004;AG004SUL;CL004747;21095,98;4197,95;65
2025-04-07 00:00:00;PRC001;AG001SP;CL002636;15658,93;14694,17;110
2025-04-07 00:00:00;PRC002;AG005NE;CL004501;12033,21;12404,83;128
2025-04-28 00:00:00;PRC006;AG002RJ;CL004558;25663,79;9554,84;24
2025-04-19 00:00:00;PRC007;AG002RJ;CL000084;32446,97;12665,26;129
2025-04-05 00:00:00;PRC007;AG003MG;CL004208;48116,85;11237,28;113
2025-04-25 00:00:00;PRC004;AG001SP;CL000615;22261,35;13428,12;75
2025-04-14 00:00:00;PRC006;AG003MG;CL003355;45371,72;13155,31;25
2025-04-17 00:00:00;PRC004;AG002RJ;CL000290;48436,86;3863,2;143
2025-04-14 00:00:00;PRC002;AG004SUL;CL000279;41841,27;7564,49;179
2025-04-21 00:00:00;PRC004;AG001SP;CL002925;2605,7;10345,87;46
2025-04-14 00:00:00;PRC006;AG002RJ;CL000581;23284,2;8262,15;94
2025-04-10 00:00:00;PRC006;AG003MG;CL000254;15897,68;8247,33;119
2025-04-30 00:00:00;PRC007;AG003MG;CL000825;15809,81;17073,09;65
2025-04-16 00:00:00;PRC008;AG005NE;CL003897;22250,8;4042,99;61
2025-04-02 00:00:00;PRC004;AG003MG;CL001674;44690,37;10909,81;101
2025-04-11 00:00:00;PRC003;AG002RJ;CL004516;45088,99;14293,91;57
2025-04-20 00:00:00;PRC004;AG004SUL;CL001989;28014,33;5647,36;92
2025-04-25 00:00:00;PRC005;AG003MG;CL002750;11771,46;11987,46;137
2025-04-27 00:00:00;PRC004;AG005NE;CL003812;19174,39;11662,56;117
2025-04-01 00:00:00;PRC004;AG001SP;CL003643;9984,97;13828,32;155
2025-04-18 00:00:00;PRC002;AG005NE;CL003274;21050,45;16587,7;158
