ID_DATA;ID_PRODUTO;ID_AGENCIA;ID_CLIENTE;SALDO_DEVEDOR_FINAL;VALOR_VENCIDO_TOTAL;DIAS_EM_ATRASO
2025-05-20 00:00:00;PRC001;AG003MG;CL004414;43698,77;17824;125
2025-05-27 00:00:00;PRC005;AG004SUL;CL004649;26797,77;2964,35;56
2025-05-11 00:00:00;PRC006;AG005NE;CL001813;39220,97;16305,53;47
2025-05-28 00:00:00;PRC002;AG002RJ;CL002867;21027,54;17888,09;41
2025-05-26 00:00:00;PRC002;AG005NE;CL000019;20497,99;16594,46;125
2025-05-08 00:00:00;PRC004;AG005NE;CL003404;46208,94;19535,89;86
2025-05-22 00:00:00;PRC005;AG003MG;CL003312;36056,22;6400,55;174
2025-05-28 00:00:00;PRC005;AG005NE;CL003322;40311,64;9780,72;34
2025-05-08 00:00:00;PRC004;AG005NE;CL004616;497,42;17191,13;178
2025-05-16 00:00:00;PRC006;AG003MG;CL004955;46235,6;11846,03;113
2025-05-15 00:00:00;PRC002;AG002RJ;CL000174;22220,99;13893,08;145
2025-05-25 00:00:00;PRC006;AG005NE;CL003742;27713,67;7293,41;109
2025-05-08 00:00:00;PRC008;AG004SUL;CL003053;12818,62;14770,12;87
2025-05-27 00:00:00;PRC001;AG002RJ;CL003869;39744,83;10471,27;41
2025-05-04 00:00:00;PRC008;AG001SP;CL004659;36124,27;1333,88;33
2025-05-08 00:00:00;PRC004;AG002RJ;CL000387;27114,34;3078,39;12
2025-05-31 00:00:00;PRC001;AG004SUL;CL004145;8429,86;18831,54;81
2025-05-07 00:00:00;PRC002;AG002RJ;CL001151;12262,1;10594,28;76
2025-05-10 00:00:00;PRC002;AG003MG;CL004319;13453,28;14647,77;1
2025-05-17 00:00:00;PRC001;AG002RJ;CL002325;28638,42;16664,09;25
2025-05-15 00:00:00;PRC001;AG001SP;CL003260;16444,85;15800,3;4
2025-05-24 00:00:00;PRC004;AG001SP;CL003244;24835,62;1534,46;177
2025-05-22 00:00:00;PRC004;AG005NE;CL003135;46663,05;3321,05;142
2025-05-23 00:00:00;PRC006;AG004SUL;CL000360;49023,73;9986,06;126
2025-05-05 00:00:00;PRC003;AG002RJ;CL002981;30605,7;12279,59;64
2025-05-30 00:00:00;PRC001;AG003MG;CL000007;42879,71;12328,56;131
2025-05-24 00:00:00;PRC001;AG001SP;CL004929;873,87;2329,56;8
2025-05-04 00:00:00;PRC004;AG001SP;CL001458;2195,07;10599,41;27
2025-05-27 00:00:00;PRC003;AG002RJ;CL003416;9167,99;11855,42;98
2025-05-25 00:00:00;PRC002;AG004SUL;CL000443;37179,77;2967,21;109
2025-05-07 00:00:00;PRC007;AG003MG;CL004341;22374,71;10049,82;165
2025-05-17 00:00:00;PRC002;AG002RJ;CL004638;3593,18;4015,42;67
2025-05-20 00:00:00;PRC005;AG004SUL;CL004010;36488,81;6300,21;32
2025-05-09 00:00:00;PRC006;AG002RJ;CL002170;30459,61;15828,2;70
2025-05-02 00:00:00;PRC007;AG003MG;CL000124;18786,57;7195,88;104
2025-05-06 00:00:00;PRC007;AG002RJ;CL000797;46471,49;6461,99;170
2025-05-09 00:00:00;PRC002;AG001SP;CL003808;31636,24;16033,69;4
2025-05-24 00:00:00;PRC006;AG004SUL;CL001933;27446,81;2982,82;94
2025-05-24 00:00:00;PRC002;AG004SUL;CL001378;10441,39;4533,81;163
2025-05-18 00:00:00;PRC003;AG002RJ;CL004932;42643,99;16707,45;3
2025-05-27 00:00:00;PRC005;AG005NE;CL001523;27128,16;3937,76;92
2025-05-08 00:00:00;PRC008;AG003MG;CL001238;43089,53;8907,73;68
2025-05-20 00:00:00;PRC005;AG001SP;CL004261;37313,09;17325,85;166
2025-05-04 00:00:00;PRC006;AG003MG;CL000999;27940,58;3292,57;95
2025-05-21 00:00:00;PRC002;AG004SUL;CL001141;37436,82;10859,96;48
2025-05-10 00:00:00;PRC002;AG002RJ;CL003631;23209,42;2859,22;131
2025-05-15 00:00:00;PRC003;AG003MG;CL001961;39356,75;3883,26;167
2025-05-18 00:00:00;PRC006;AG004SUL;CL004960;13273,82;19891,64;123
2025-05-31 00:00:00;PRC008;AG001SP;CL001947;21506,35;18055,28;112
2025-05-21 00:00:00;PRC003;AG001SP;CL003120;33745,52;14575,72;15
2025-05-20 00:00:00;PRC008;AG004SUL;CL000116;28601;1822,81;144
2025-05-27 00:00:00;PRC006;AG004SUL;CL002385;15271,11;5718,01;36
2025-05-08 00:00:00;PRC006;AG002RJ;CL002491;42474,03;6622,93;44
2025-05-24 00:00:00;PRC001;AG003MG;CL002768;15678,6;11592,38;99
2025-05-20 00:00:00;PRC001;AG003MG;CL003421;35337,31;19356,05;43
2025-05-03 00:00:00;PRC001;AG003MG;CL003907;6718,96;19263,18;171
2025-05-31 00:00:00;PRC008;AG002RJ;CL002954;366,77;9808,17;67
2025-05-24 00:00:00;PRC004;AG001SP;CL002368;46926,85;3390,08;33
2025-05-22 00:00:00;PRC005;AG001SP;CL003753;31952,28;2247,29;40
2025-05-02 00:00:00;PRC005;AG003MG;CL003736;36676,88;6639,73;121
2025-05-13 00:00:00;PRC003;AG001SP;CL000696;33838,66;15632,65;137
2025-05-26 00:00:00;PRC006;AG005NE;CL004153;28984,12;12554,91;101
2025-05-25 00:00:00;PRC006;AG004SUL;CL002842;18637,15;13745,91;135
2025-05-21 00:00:00;PRC003;AG004SUL;CL003560;31690,33;14604,87;112
2025-05-17 00:00:00;PRC006;AG004SUL;CL003399;23517,33;9797,41;77
2025-05-02 00:00:00;PRC002;AG005NE;CL002695;24757,97;14793,66;29
2025-05-16 00:00:00;PRC004;AG004SUL;CL000025;25249,79;16209,36;68
2025-05-25 00:00:00;PRC005;AG005NE;CL001768;43195,71;10437,69;39
2025-05-12 00:00:00;PRC005;AG003MG;CL000201;31619,01;19143,94;62
2025-05-06 00:00:00;PRC001;AG005NE;CL004898;10287,91;15378,4;35
2025-05-21 00:00:00;PRC001;AG002RJ;CL000414;2212,88;19881,63;121
2025-05-06 00:00:00;PRC002;AG002RJ;CL002015;29028,34;221,57;107
2025-05-28 00:00:00;PRC008;AG001SP;CL001099;47442,35;11435,79;94
2025-05-07 00:00:00;PRC005;AG005NE;CL003656;34301,23;2551,4;56
2025-05-11 00:00:00;PRC007;AG005NE;CL004045;22733,59;6056,6;20
2025-05-14 00:00:00;PRC004;AG005NE;CL002131;47681,4;6997,09;115
2025-05-29 00:00:00;PRC002;AG004SUL;CL001498;4020,04;4492,05;119
2025-05-27 00:00:00;PRC002;AG004SUL;CL002343;29744,73;5090,81;174
2025-05-26 00:00:00;PRC001;AG002RJ;CL001239;3419,73;866,31;92
2025-05-23 00:00:00;PRC003;AG004SUL;CL001051;12389,67;8248,06;130
2025-05-24 00:00:00;PRC001;AG005NE;CL000437;18834,51;18239,19;126
2025-05-02 00:00:00;PRC008;AG001SP;CL001588;30987,68;1826,18;116
2025-05-16 00:00:00;PRC004;AG002RJ;CL003954;6484,05;2571,93;65
2025-05-25 00:00:00;PRC002;AG002RJ;CL001036;44605,47;7232,94;41
2025-05-21 00:00:00;PRC004;AG002RJ;CL003703;15371,97;2507,51;58
2025-05-14 00:00:00;PRC007;AG004SUL;CL004450;20869,28;5510,73;16
2025-05-26 00:00:00;PRC005;AG005NE;CL002625;10442,92;15813,82;38
2025-05-09 00:00:00;PRC005;AG002RJ;CL000471;38862,49;11579,55;68
2025-05-29 00:00:00;PRC001;AG004SUL;CL001949;3916,35;292,18;145
2025-05-13 00:00:00;PRC008;AG003MG;CL004119;41482,78;17269,6;16
2025-05-25 00:00:00;PRC008;AG005NE;CL000523;15250,83;14140,31;78
2025-05-03 00:00:00;PRC003;AG002RJ;CL000892;10042,37;4189,12;46
2025-05-13 00:00:00;PRC003;AG004SUL;CL000397;38281,5;805,78;102
2025-05-25 00:00:00;PRC001;AG002RJ;CL004745;889,58;13609,59;85
2025-05-31 00:00:00;PRC004;AG004SUL;CL003894;32837,15;16075,1;173
2025-05-22 00:00:00;PRC003;AG003MG;CL002017;34383,25;7718,79;26
2025-05-13 00:00:00;PRC006;AG005NE;CL003324;46622,91;7965,61;132
2025-05-12 00:00:00;PRC007;AG002RJ;CL001549;14042,85;10468,14;157
2025-05-18 00:00:00;PRC002;AG001SP;CL002097;6669,51;18430,27;3
2025-05-25 00:00:00;PRC004;AG004SUL;CL004214;42749,7;16241,55;166
2025-05-06 00:00:00;PRC008;AG003MG;CL003174;27982,42;511,4;124
2025-05-31 00:00:00;PRC001;AG005NE;CL004494;46950,86;16247,81;87
2025-05-24 00:00:00;PRC007;AG005NE;CL002662;28703,84;10918,47;139
2025-05-12 00:00:00;PRC004;AG003MG;CL003852;49427,23;17426,3;132
2025-05-12 00:00:00;PRC008;AG003MG;CL004980;12707,04;5473,97;177
2025-05-02 00:00:00;PRC003;AG005NE;CL003260;31211,54;1075,45;102
2025-05-27 00:00:00;PRC007;AG003MG;CL003905;2770,37;4625,6;73
2025-05-29 00:00:00;PRC004;AG002RJ;CL002513;14768,06;8908,19;40
2025-05-13 00:00:00;PRC006;AG004SUL;CL002746;47238,82;4712,46;44
2025-05-01 00:00:00;PRC003;AG002RJ;CL000033;25694,82;12499,59;100
2025-05-07 00:00:00;PRC006;AG001SP;CL003031;31353,49;15861,26;3
2025-05-10 00:00:00;PRC004;AG003MG;CL004712;39820,77;9375,8;133
2025-05-31 00:00:00;PRC003;AG004SUL;CL001242;46126,14;6522,16;67
2025-05-06 00:00:00;PRC002;AG005NE;CL000278;46375,02;19909,48;77
2025-05-25 00:00:00;PRC005;AG004SUL;CL003271;37496,36;1123,24;5
2025-05-18 00:00:00;PRC005;AG002RJ;CL000461;20987,26;3349,19;80
2025-05-26 00:00:00;PRC007;AG002RJ;CL003484;14759,42;2437,76;179
2025-05-01 00:00:00;PRC001;AG004SUL;CL002296;27196,77;5537,4;40
2025-05-30 00:00:00;PRC004;AG001SP;CL002994;21838,68;18616,48;11
2025-05-17 00:00:00;PRC001;AG001SP;CL001758;10004,7;11076,47;119
2025-05-11 00:00:00;PRC005;AG004SUL;CL001117;8327,75;10259,59;4
2025-05-14 00:00:00;PRC003;AG005NE;CL004959;45247,84;4843,49;30
2025-05-16 00:00:00;PRC002;AG001SP;CL001276;47082,49;18356,82;159
2025-05-13 00:00:00;PRC008;AG003MG;CL000357;43261,63;15005,22;152
2025-05-20 00:00:00;PRC005;AG002RJ;CL000797;15012,97;16301,44;124
2025-05-22 00:00:00;PRC003;AG005NE;CL004715;47017,02;634,45;165
2025-05-06 00:00:00;PRC007;AG002RJ;CL000520;8749,82;6414,49;78
2025-05-19 00:00:00;PRC003;AG005NE;CL003213;24342,29;11248,59;112
2025-05-14 00:00:00;PRC005;AG002RJ;CL003424;6940,76;7972,85;48
2025-05-31 00:00:00;PRC002;AG001SP;CL004283;29221,89;10693,22;21
2025-05-18 00:00:00;PRC003;AG004SUL;CL003668;19567;17175,23;113
2025-05-10 00:00:00;PRC004;AG001SP;CL003672;17821,07;6517,63;132
2025-05-10 00:00:00;PRC007;AG004SUL;CL000086;10973,64;2437,59;165
2025-05-23 00:00:00;PRC004;AG002RJ;CL003327;28072,93;3698,41;122
2025-05-17 00:00:00;PRC005;AG004SUL;CL004445;44795,33;6786,46;1
2025-05-30 00:00:00;PRC005;AG001SP;CL001462;43668,13;18316,15;118
2025-05-03 00:00:00;PRC003;AG001SP;CL001630;26226,97;8801,42;46
2025-05-12 00:00:00;PRC001;AG005NE;CL003675;28764,39;2311,17;52
2025-05-26 00:00:00;PRC008;AG002RJ;CL004781;37284,46;16059,63;94
2025-05-05 00:00:00;PRC004;AG004SUL;CL003009;7886,19;8909,06;38
2025-05-23 00:00:00;PRC007;AG001SP;CL004411;28327,84;8944,02;63
2025-05-25 00:00:00;PRC008;AG002RJ;CL003787;9215,35;16596,43;28
2025-05-14 00:00:00;PRC001;AG001SP;CL002402;13860,29;8029,95;154
2025-05-15 00:00:00;PRC008;AG005NE;CL001961;936,14;4410,18;38
2025-05-03 00:00:00;PRC005;AG002RJ;CL002039;42258,63;16583,01;155
2025-05-21 00:00:00;PRC002;AG002RJ;CL002839;2297,61;15359,4;83
2025-05-16 00:00:00;PRC006;AG005NE;CL002676;34099,52;10622,19;68
2025-05-10 00:00:00;PRC002;AG003MG;CL003219;44973,09;16406,48;9
2025-05-28 00:00:00;PRC003;AG005NE;CL004067;14471,47;4836,76;130
2025-05-14 00:00:00;PRC007;AG001SP;CL003608;11082,42;18659,13;4
2025-05-20 00:00:00;PRC008;AG001SP;CL002481;13190,91;9426,17;164
2025-05-21 00:00:00;PRC008;AG003MG;CL003253;15721,2;9450,31;2
2025-05-13 00:00:00;PRC003;AG001SP;CL004777;4659,57;11515,72;148
2025-05-07 00:00:00;PRC004;AG003MG;CL001381;19971,57;1741,42;89
2025-05-02 00:00:00;PRC002;AG004SUL;CL003157;502,15;10879,46;138
2025-05-17 00:00:00;PRC006;AG002RJ;CL003389;47164,42;4631,98;7
2025-05-31 00:00:00;PRC004;AG005NE;CL004940;12550,2;2229,75;84
2025-05-29 00:00:00;PRC002;AG004SUL;CL002799;10838,7;4804,39;45
2025-05-23 00:00:00;PRC003;AG002RJ;CL004965;10623,22;4025,28;28
2025-05-29 00:00:00;PRC002;AG003MG;CL001136;42873,86;17804,73;79
2025-05-17 00:00:00;PRC007;AG004SUL;CL004592;22084,62;76,74;83
2025-05-10 00:00:00;PRC008;AG004SUL;CL001992;21606,1;1742,19;79
2025-05-15 00:00:00;PRC003;AG003MG;CL000272;15294,18;9747,69;101
2025-05-08 00:00:00;PRC006;AG005NE;CL001823;44367,25;12484,81;165
